Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	Cnt_1 count	Cnt_2 count	Cnt_3 count	Cnt_4 count	Cnt_6 count	Nic_1 count	Nic_3 count	Nic_4 count	Nic_5 count	Nic_6 count	Cnt_1 normalised count	Cnt_2 normalised count	Cnt_3 normalised count	Cnt_4 normalised count	Cnt_6 normalised count	Nic_1 normalised count	Nic_3 normalised count	Nic_4 normalised count	Nic_5 normalised count	Nic_6 normalised count
ENSDARG00000060671	1.5796094611637121e-4	0.013620290139839635	-0.47955533194947403	9	46369932	46399611	-1	protein_coding	lct	lactase [Source:ZFIN;Acc:ZDB-GENE-081104-434]	385	373	451	397	482	247	344	306	296	248	424.3068928301882	351.00320743035326	375.60904857434684	398.7141380317553	442.7882211919394	259.9438425406401	291.2440008252599	303.1065923967458	331.97660630403254	242.85943005281987
ENSDARG00000018361	1.6185545353957965e-4	0.01390200329626777	-0.3591181597837189	8	46559332	46581448	-1	protein_coding	sult1st3	sulfotransferase family 1, cytosolic sulfotransferase 3 [Source:NCBI gene;Acc:368270]	309	328	336	275	341	211	270	254	241	216	340.5476100896835	308.65697597092725	279.8329053680278	276.1873752109136	313.25888677687	222.05729059139702	228.59267506633773	251.59828257769092	270.29176391645893	211.5227294008431
ENSDARG00000009612	1.6556310703083463e-4	0.01416555386796639	-0.5386121808195917	11	24013769	24016813	-1	protein_coding	chia.3	chitinase, acidic.3 [Source:ZFIN;Acc:ZDB-GENE-040426-2891]	215	178	302	302	236	139	208	175	158	139	236.9506024895856	167.50287110617393	251.5164804200726	303.3039538679852	216.8008717869247	146.28418669291085	176.10102375480832	173.34527342951148	177.20372904066602	136.11879345702405
ENSDARG00000056719	1.723663026285205e-4	0.01469091256249236	-0.2785308106141217	16	18974064	18998549	1	protein_coding	slc6a19b	solute carrier family 6 member 19b [Source:ZFIN;Acc:ZDB-GENE-030131-4755]	1121	1240	1563	1380	1541	1022	1212	1049	1098	1017	1235.449420422444	1166.8739335486275	1301.722711578058	1385.9584646947665	1415.6362009476734	1075.557113670179	1026.1271191866715	1039.0810961574716	1231.4537625737423	995.9195175956363
ENSDARG00000040717	1.7350321624021994e-4	0.014731154298403349	0.36450178385117604	16	19637384	19677375	1	protein_coding	macc1	MET transcriptional regulator MACC1 [Source:ZFIN;Acc:ZDB-GENE-091006-3]	136	148	214	172	158	184	258	200	171	213	149.88503227248205	139.27205013322327	178.2269099665415	172.74264922282597	145.14634636582247	193.6423766294647	218.43300061894493	198.1088839194417	191.78378269591067	208.5849137147203
ENSDARG00000105117	1.7556692914408295e-4	0.014849477671117856	-0.23738503547645964	21	9366967	9384374	-1	protein_coding	sdad1	SDA1 domain containing 1 [Source:NCBI gene;Acc:286746]	1027	1404	1515	1302	1295	933	1169	1083	954	1183	1131.8524128223462	1321.2024215340912	1261.7465822397683	1307.621681907671	1189.6488515426588	981.8931380178835	989.721619083514	1072.7596064237766	1069.9516297771859	1158.4786522277657
ENSDARG00000024789	1.7886914774135874e-4	0.015071255946572281	1.4545511318714877	9	32805688	32813177	-1	protein_coding	mxc	myxovirus (influenza virus) resistance C [Source:NCBI gene;Acc:360145]	38	114	78	233	47	198	196	279	319	345	41.87964137025234	107.27711969721253	64.96121017472073	234.0060306332468	43.17644480502314	208.37603572083702	165.94134930741552	276.36189306762117	357.772085847927	337.8488039041244
ENSDARG00000102458	1.8301957326584013e-4	0.015362552058981125	0.3232051381400286	5	66366865	66429357	-1	protein_coding	hip1rb	huntingtin interacting protein 1 related b [Source:ZFIN;Acc:ZDB-GENE-070209-59]	322	409	393	372	393	420	583	477	397	406	354.87485582161196	384.88019259789405	327.3045589572468	373.6061948307632	361.0285703909381	442.00977274116946	493.59085023583293	472.48968814786843	445.25240777939496	397.58438952195513
ENSDARG00000008186	1.8993871617362625e-4	0.015850841106287	0.34941755046883194	10	5533843	5581487	-1	protein_coding	syk	spleen tyrosine kinase [Source:ZFIN;Acc:ZDB-GENE-040702-3]	158	214	211	190	184	231	272	272	196	202	174.1311404342071	201.37985627371472	175.7284018828984	190.82036832754034	169.03118817285653	243.10537500764318	230.2859541409032	269.4280821304407	219.82234741753504	197.8129228656033
ENSDARG00000031316	1.902673165285353e-4	0.015850841106287	0.32543911164174183	20	20531002	20533865	-1	protein_coding	six6b	SIX homeobox 6b [Source:ZFIN;Acc:ZDB-GENE-050522-308]	258	401	367	272	386	372	428	396	390	430	284.3407229875027	377.35197367177386	305.65082223233986	273.17442202679456	354.5980360582751	391.49437014217864	362.3617219570094	392.25559016049453	437.40160965734015	421.0869150109377
ENSDARG00000033735	1.999922792692009e-4	0.016598610144589857	0.6498432580544009	5	61432541	61445697	-1	protein_coding	ncf1	neutrophil cytosolic factor 1 [Source:ZFIN;Acc:ZDB-GENE-031006-6]	152	166	233	226	154	248	346	264	269	279	167.51856548100935	156.21054271699367	194.05079449628118	226.97580653696903	141.47175531858645	260.9962467614524	292.9372798998254	261.503726773663	301.69495640467824	273.2168588094224
ENSDARG00000090346	2.017261516338347e-4	0.016656360516190575	-0.4163604671266829	24	23988970	23998897	-1	protein_coding	zmp:0000000991	zmp:0000000991 [Source:ZFIN;Acc:ZDB-GENE-130530-994]	226	270	355	295	305	191	268	225	195	165	249.07365657044812	254.07738875655596	295.65678989776745	296.27372977170734	280.1875673517459	201.00920617515087	226.89939599177225	222.87249440937188	218.70080482867007	161.57986273675516
ENSDARG00000043403	2.0219137991224118e-4	0.016656360516190575	0.6730620935921894	8	15239549	15250265	1	protein_coding	paox1	polyamine oxidase (exo-N4-amino) 1 [Source:ZFIN;Acc:ZDB-GENE-081104-436]	56	68	100	55	53	81	139	89	98	101	61.71736622984555	63.9898608720215	83.28360278810351	55.23747504218272	48.688331375877155	85.24474188579697	117.68289568229979	88.15845334415155	109.91117370876752	98.90646143280165
ENSDARG00000100900	2.0695206977175607e-4	0.016985399504230055	1.7742495405883463	7	8967974	8981507	-1	protein_coding	si:ch211-183d5.2	si:ch211-183d5.2 [Source:ZFIN;Acc:ZDB-GENE-141216-406]	4	9	12	29	8	41	25	41	59	33	4.408383302131825	8.469246291885199	9.99403233457242	29.125214113150893	7.349182094472023	43.14857305330464	21.165988432068307	40.61232120348554	66.17101274303351	32.31597254735103
ENSDARG00000053152	2.0845425104741894e-4	0.01704555794542732	-0.2033062987527941	24	35183595	35219631	1	protein_coding	pcmtd1	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-030131-5387]	705	803	1022	804	841	629	781	684	680	701	776.9775570007342	755.6449747093128	851.1584204944179	807.4714533439075	772.5827676813715	661.9622548909418	661.2254786178139	677.5323830044906	762.6489604281828	686.4695986573659
ENSDARG00000039684	2.1033646796261613e-4	0.017112835868705118	0.3722826922752729	20	7052870	7069612	-1	protein_coding	sirt5	sirtuin 5 [Source:NCBI gene;Acc:436878]	252	250	343	294	261	277	382	411	295	380	277.728148034305	235.25684144125555	285.66275756319504	295.26941204366767	239.76706583214974	291.5159691650094	323.4163032420037	407.11375645445264	330.85506371516755	372.123320242224
ENSDARG00000027063	2.1082148881572643e-4	0.017112835868705118	0.34356639883852497	3	40809011	40820612	1	protein_coding	arpc1b	actin related protein 2/3 complex, subunit 1B [Source:ZFIN;Acc:ZDB-GENE-030131-7414]	442	618	691	435	549	576	801	639	617	689	487.1263548855667	581.5549120427837	575.4896952657953	436.8782116972634	504.33762123314256	606.1848311878895	678.1582693634685	632.9578841226162	691.9917773296894	674.7183359128745
ENSDARG00000045089	2.1294093691013707e-4	0.017170174315047273	1.1381771600630401	13	20379392	20381485	-1	protein_coding	si:ch211-270n8.1	si:ch211-270n8.1 [Source:ZFIN;Acc:ZDB-GENE-081107-34]	188	75	287	112	85	259	358	327	320	305	207.1940152001958	70.57705243237666	239.02394000185708	112.48358554044482	78.08505975376525	272.57269319038784	303.0969543472182	323.90802520828714	358.8936284367919	298.67792808915345
ENSDARG00000091699	2.1307752421651627e-4	0.017170174315047273	0.28614916556084397	13	42725712	42757565	-1	protein_coding	capn2a	calpain 2, (m/II) large subunit a [Source:ZFIN;Acc:ZDB-GENE-050320-69]	557	510	716	641	643	670	835	699	612	789	613.8673748218566	479.92395654016127	596.3105959628211	643.7676636734386	590.6905108431888	705.1108279442465	706.9440136310815	692.3905492984487	686.3840643853646	772.645525450302
ENSDARG00000053646	2.1422422980384902e-4	0.017186705458571837	-0.4762925914573732	8	37700090	37738751	1	protein_coding	adrb3a	adrenoceptor beta 3a [Source:ZFIN;Acc:ZDB-GENE-080917-21]	73	98	124	112	102	58	85	66	74	68	80.4529952639058	92.22068184497216	103.27166745724836	112.48358554044482	93.70207170451829	61.039444807113874	71.96436066903225	65.37593169341575	82.99415157600814	66.59048888545061
ENSDARG00000054610	2.1483381823214797e-4	0.017186705458571837	0.4281735488267988	3	30926364	30941362	-1	protein_coding	coro1a	coronin, actin binding protein, 1A [Source:ZFIN;Acc:ZDB-GENE-030131-9512]	250	346	451	304	319	329	511	438	364	511	275.52395638323907	325.5954685546977	375.60904857434684	305.3125893240645	293.04863601707194	346.24098864724937	432.63280355147623	433.8584557835773	408.24150234685084	500.4079385362539
ENSDARG00000014024	2.1599013906631364e-4	0.017217055689602554	1.4255672396339552	4	76752707	76762432	1	protein_coding	ms4a17a.4	membrane-spanning 4-domains, subfamily A, member 17A.4 [Source:ZFIN;Acc:ZDB-GENE-070822-16]	8	9	7	12	4	12	26	18	16	33	8.81676660426365	8.469246291885199	5.829852195167246	12.051812736476231	3.6745910472360115	12.628850649747697	22.01262796935104	17.82979955274975	17.944681421839597	32.31597254735103
ENSDARG00000043141	2.1802467456358003e-4	0.017316941893652092	0.28488154715278524	17	33311784	33339626	1	protein_coding	si:ch211-132f19.7	si:ch211-132f19.7 [Source:ZFIN;Acc:ZDB-GENE-130530-619]	255	288	319	256	345	319	420	350	286	342	281.03443551090385	271.01588134032636	265.67469289405017	257.1053383781596	316.933477824106	335.71694643912633	355.58860565874755	346.69054685902296	320.7611804153828	334.9109882180016
ENSDARG00000076820	2.1988434549903883e-4	0.017366990040431844	-0.6751536568548605	19	24994270	25005609	-1	protein_coding	xkr8.2	XK, Kell blood group complex subunit-related family, member 8, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-110106-2]	116	104	246	199	129	88	132	92	84	81	127.84311576182293	97.8668460395623	204.87766285873462	199.8592278798975	118.50556127336137	92.61157143148311	111.75641892132066	91.13008660294318	94.20957746465788	79.32102352531616
ENSDARG00000075643	2.2022221125276843e-4	0.017366990040431844	0.6934120731726999	3	29941777	29948955	1	protein_coding	ifi35	interferon-induced protein 35 [Source:ZFIN;Acc:ZDB-GENE-100311-2]	84	169	194	199	129	173	267	265	257	231	92.57604934476834	159.03362481428874	161.5701894089208	199.8592278798975	118.50556127336137	182.06593020052932	226.05275645448953	262.4942711932602	288.2364453382985	226.21180783145724
ENSDARG00000076891	2.2413434237593418e-4	0.017612826337059226	-0.25862105008162356	10	34958583	34961758	1	protein_coding	rfxap	regulatory factor X-associated protein [Source:ZFIN;Acc:ZDB-GENE-091204-321]	559	585	805	615	682	468	592	532	481	529	616.0715664729225	550.501008972538	670.4330024442332	617.6554027444068	626.51777355374	492.5251753401602	501.2106060713775	526.9696312257149	539.4619852440528	518.0348326529908
ENSDARG00000018618	2.3089786803547497e-4	0.01808020055005698	-0.14530431574824285	4	2041067	2059302	-1	protein_coding	cpsf6	cleavage and polyadenylation specific factor 6 [Source:NCBI gene;Acc:327069]	1613	1937	2166	1751	2014	1605	1730	1663	1468	1750	1777.6805665846584	1822.7700074868478	1803.922836390322	1758.56034179749	1850.1565922833317	1689.1087744037545	1464.6863994991268	1647.2753697901576	1646.4245204537829	1713.725816904979
ENSDARG00000045661	2.342000625904132e-4	0.018274202066913933	0.7811305617037216	25	25546789	25550955	-1	protein_coding	irf7	interferon regulatory factor 7 [Source:ZFIN;Acc:ZDB-GENE-040426-1518]	28	43	54	72	40	55	75	100	95	63	30.858683114922776	40.46417672789595	44.97314550557589	72.31087641885739	36.745910472360116	57.88223214467695	63.497965296204924	99.05444195972085	106.5465459421726	61.694129408579244
ENSDARG00000086248	2.364092117155294e-4	0.018334233704866185	-0.7576997134386412	18	48515579	48517040	-1	protein_coding	kcnj1a.3	potassium inwardly rectifying channel subfamily J member 1a, tandem duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-050420-256]	24	54	65	38	57	23	40	25	15	32	26.450299812790952	50.81547775131119	54.13434181226728	38.16407366550806	52.36292242311316	24.20529707868309	33.86558149130929	24.763610489930212	16.82313883297462	31.33670065197676
ENSDARG00000044039	2.3662413536063758e-4	0.018334233704866185	0.6516947383789958	17	7727464	7733037	-1	protein_coding	stx11a	syntaxin 11a [Source:ZFIN;Acc:ZDB-GENE-040426-2564]	28	45	53	49	31	54	71	62	64	59	30.858683114922776	42.346231459425994	44.140309477694856	49.21156867394461	28.47808061607909	56.82982792386464	60.11140714707399	61.413754015026925	71.77872568735839	57.77704182708215
ENSDARG00000056938	2.463877752765282e-4	0.019024226829713813	-0.22576409777457007	4	16337156	16345227	-1	protein_coding	kera	keratocan [Source:NCBI gene;Acc:567017]	993	1093	1209	938	1063	903	997	808	761	887	1094.3811547542257	1028.5429107811692	1006.8987577081714	942.0500289012253	976.5225708029701	950.3210113935143	844.0996186708841	800.3598910345444	853.4939101262459	868.6141711969808
ENSDARG00000062315	2.49462391383091e-4	0.019194745114754504	0.1696507299668128	15	21779681	21837515	-1	protein_coding	sik2b	salt-inducible kinase 2b [Source:ZFIN;Acc:ZDB-GENE-071012-1]	1315	1559	1799	1408	1683	1526	1911	1598	1544	1800	1449.2560105758375	1467.0616632276694	1498.272014157982	1414.0793610798778	1546.0841831245518	1605.9688409595822	1617.9281557473014	1582.889982516339	1731.661757207521	1762.6894116736926
ENSDARG00000035859	2.563132766494859e-4	0.019653640866964042	0.3079243039200272	2	24536762	24542518	1	protein_coding	angptl4	angiopoietin-like 4 [Source:ZFIN;Acc:ZDB-GENE-041111-222]	896	863	1201	849	1001	979	1529	1127	964	1158	987.4778596775288	812.1066166552141	1000.2360694851232	852.6657511056933	919.5664095708119	1030.3037321752497	1294.5118525052976	1116.3435608860539	1081.1670556658357	1133.996854843409
ENSDARG00000090882	2.611157498920971e-4	0.019952844888306454	1.17317193043428	22	6182981	6194580	-1	protein_coding	si:rp71-36a1.5	si:rp71-36a1.5 [Source:ZFIN;Acc:ZDB-GENE-091204-428]	30	33	36	86	21	52	95	104	115	84	33.06287476598869	31.05390307024573	29.982097003717264	86.37132461141299	19.29160299798906	54.72501948224002	80.43075604185957	103.01661963810967	128.9773977194721	82.258839211439
ENSDARG00000012694	2.682844786199292e-4	0.020430185725833785	0.8289087505354723	1	56130222	56176976	-1	protein_coding	c3a.1	complement component c3a, duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-990415-35]	2785	3737	4284	4623	3855	4393	5962	7149	7582	7475	3069.336874109283	3516.619265863888	3567.8695434423544	4642.960856727468	3541.387121773706	4623.211742028469	5047.66492127965	7081.402055700443	8503.535908774238	7320.057417922696
ENSDARG00000090344	2.6934095315788933e-4	0.020440395623215164	1.5487363670776104	11	21096339	21099783	1	protein_coding	il19l	interleukin 19 like [Source:ZFIN;Acc:ZDB-GENE-071121-1]	5	16	6	5	4	16	28	24	17	17	5.510479127664782	15.056437852240354	4.99701616728621	5.02158864019843	3.6745910472360115	16.83846753299693	23.705907043916504	23.773066070333	19.06622401070457	16.647622221362653
ENSDARG00000040064	2.720049337483618e-4	0.020499137819156903	0.6263892637938357	9	30478768	30490414	1	protein_coding	acp6	acid phosphatase 6, lysophosphatidic [Source:ZFIN;Acc:ZDB-GENE-050208-290]	43	51	42	32	40	64	69	60	57	59	47.390120497917124	47.99239565401613	34.979113171003476	32.13816729726995	36.745910472360116	67.35387013198772	58.41812807250853	59.432665175832504	63.92792756530356	57.77704182708215
ENSDARG00000091058	2.725410845331027e-4	0.020499137819156903	0.8072386500283265	14	7764331	7786585	-1	protein_coding	sting1	stimulator of interferon response cGAMP interactor 1 [Source:NCBI gene;Acc:101243556]	26	32	37	45	29	37	56	74	47	71	28.654491463856864	30.112875704480707	30.814933031598297	45.19429776178587	26.640785092461083	38.938956170055405	47.41181408783301	73.30028705019342	52.712501676653815	69.52830457157343
ENSDARG00000098386	2.73764940651454e-4	0.020499137819156903	-0.24776018004854253	16	35415575	35532937	-1	protein_coding	ctps1b	CTP synthase 1b [Source:ZFIN;Acc:ZDB-GENE-040801-160]	733	895	964	793	838	565	709	757	654	725	807.836240115657	842.2194923596948	802.8539308773178	796.423958335471	769.8268243959444	594.6083847589541	600.2674319334571	749.8421256350867	733.4888531176935	709.9721241463484
ENSDARG00000003808	2.738151983064279e-4	0.020499137819156903	0.353287888846597	5	43006422	43011814	1	protein_coding	aqp3a	aquaporin 3a [Source:ZFIN;Acc:ZDB-GENE-040426-2826]	1841	1991	3007	2466	2086	2080	3040	2855	2673	3278	2028.9584148061726	1873.585485238159	2504.3379358382726	2476.6475173458653	1916.29923113358	2189.000779289601	2573.784193339506	2828.00431795003	2997.8833400360777	3210.053273036869
ENSDARG00000058327	2.8247997427124e-4	0.02107662030252754	-0.3830358892316773	21	21803363	21809107	1	protein_coding	neu3.3	sialidase 3 (membrane sialidase), tandem duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-061103-511]	288	307	384	377	308	208	274	293	229	224	317.4035977534914	288.8954012898618	319.80903470631745	378.6277834709616	282.9435106371729	218.9000779289601	231.97923321546864	290.2295149419821	256.83325285007925	219.3569045638373
ENSDARG00000068367	2.855847254302291e-4	0.021236770186355287	0.3522675652752105	20	51274297	51307815	-1	protein_coding	nfkbie	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, epsilon [Source:ZFIN;Acc:ZDB-GENE-061215-132]	238	241	310	328	284	327	373	341	322	356	262.2988064768436	226.78759514937033	258.1791686431209	329.416214797017	260.8959643537568	344.1361802056248	315.7965474064591	337.77564708264805	361.13671361452185	348.62079475324146
ENSDARG00000019294	2.868450007881124e-4	0.021251541573310162	0.5479467873808588	7	73453486	73455918	1	protein_coding	cbln8	cerebellin 8 [Source:ZFIN;Acc:ZDB-GENE-080204-13]	68	77	96	57	86	93	105	98	106	134	74.94251613624103	72.45910716390671	79.95225867657936	57.2461104982621	79.00370751557425	97.87359253554466	88.89715141468689	97.07335312052642	118.88351441968733	131.2224339801527
ENSDARG00000041108	2.8770137508993905e-4	0.021251541573310162	0.3040837653901965	18	26422124	26428525	1	protein_coding	ctsh	cathepsin H [Source:ZFIN;Acc:ZDB-GENE-030131-3539]	465	519	665	632	602	642	750	686	620	717	512.4745588728247	488.3932028320465	553.8359585408883	634.7288041210815	553.0259526090198	675.6435097615018	634.9796529620493	679.513471843685	695.3564050962843	702.1379489833542
ENSDARG00000101485	2.915182859315673e-4	0.021461944240011733	0.3167839298625446	17	51201217	51202339	-1	protein_coding	si:ch1073-469d17.2	si:ch1073-469d17.2 [Source:ZFIN;Acc:ZDB-GENE-141216-487]	453	553	509	378	512	607	622	545	522	579	499.2494089664292	520.3881332680572	423.91353819144683	379.6321011990013	470.34765404620947	638.809362033071	526.6097921898595	539.8467086804786	585.4452313875169	566.9984274217045
ENSDARG00000043128	2.9459985158746097e-4	0.021616995732377933	0.32789240454975704	15	2638884	2640966	-1	protein_coding	cldne	claudin e [Source:ZFIN;Acc:ZDB-GENE-010328-5]	1181	1599	1883	1577	1536	1353	2354	1962	1657	2074	1301.5751699544214	1504.7027578582704	1568.2302404999891	1583.8090571185846	1411.0429621386284	1423.902910759053	1992.9894707635517	1943.448151249723	1858.3960697492632	2031.0099110062436
ENSDARG00000062831	2.968549958176358e-4	0.02164388975061877	0.17271921941640084	16	10557504	10638020	1	protein_coding	si:ch73-22o12.1	si:ch73-22o12.1 [Source:ZFIN;Acc:ZDB-GENE-110411-27]	673	724	859	761	770	806	944	767	709	882	741.7104905836796	681.303812813876	715.4061479498091	764.285791038201	707.3587765929323	848.2378019747204	799.2277231948993	759.7475698310589	795.1736955052671	863.7178117201094
ENSDARG00000043436	2.969197871926041e-4	0.02164388975061877	0.5205366683749172	20	17038903	17041025	-1	protein_coding	si:dkey-5n18.1	si:dkey-5n18.1 [Source:ZFIN;Acc:ZDB-GENE-041014-144]	96	132	163	93	109	134	201	139	168	171	105.80119925116381	124.21561228098292	135.75227254460873	93.4015487076908	100.13260603718132	141.0221655888493	170.17454699382918	137.68567432401196	188.41915492931577	167.4554941090008
ENSDARG00000042824	3.0994340474437004e-4	0.0225191667184762	0.20594596582667596	9	1654284	1683368	1	protein_coding	nfe2l2a	nuclear factor, erythroid 2-like 2a [Source:ZFIN;Acc:ZDB-GENE-030723-2]	1538	1766	2107	1951	1994	1744	2469	2059	2040	2060	1695.0233796696868	1661.8543279410292	1754.7855107453408	1959.4238874054272	1831.7836370471518	1835.3929610966654	2090.353017551066	2039.5309599506522	2287.9468812845485	2017.3001044710038
ENSDARG00000053563	3.1670062051898233e-4	0.022890479511514347	0.9672320560982427	4	76755294	76774721	1	protein_coding	ms4a17a.12	membrane-spanning 4-domains, subfamily A, member 17A.12 [Source:ZFIN;Acc:ZDB-GENE-080829-4]	14	26	25	37	40	32	66	46	47	77	15.429341557461388	24.466711509890576	20.820900697025877	37.159755937468375	36.745910472360116	33.67693506599386	55.87820946066033	45.56504330147159	52.712501676653815	75.40393594381908
ENSDARG00000038826	3.1711991020013107e-4	0.022890479511514347	-0.1760049751176389	2	30290719	30324610	-1	protein_coding	jph1b	junctophilin 1b [Source:ZFIN;Acc:ZDB-GENE-060616-389]	2978	3457	4140	3333	3632	2688	3431	2963	2902	2896	3282.041368437144	3253.1316034496813	3447.9411554274852	3347.390987556273	3336.5286708902986	2828.8625455434844	2904.8202524170547	2934.9831152665283	3254.716592886157	2835.9714090038965
ENSDARG00000045792	3.2410860362625974e-4	0.023318982650512715	-0.9751748225991997	25	18159795	18249751	-1	protein_coding	si:dkey-106n21.1	si:dkey-106n21.1 [Source:ZFIN;Acc:ZDB-GENE-131120-167]	20	31	38	35	34	15	18	18	13	13	22.041916510659128	29.171848338715687	31.647769059479334	35.15112048138901	31.2340239015061	15.786063312184623	15.239511671089181	17.82979955274975	14.580053655244672	12.730534639865558
ENSDARG00000079745	3.273425794981366e-4	0.023475441947180282	-0.24343846663363533	8	4445232	4508248	-1	protein_coding	si:ch211-166a6.5	si:ch211-166a6.5 [Source:ZFIN;Acc:ZDB-GENE-030131-9913]	3566	3943	4922	4351	4576	3089	3679	3694	3060	3783	3930.0737138505224	3710.4709032114824	4099.218929230455	4369.7864347006735	4203.732158037998	3250.87663808922	3114.786857663172	3659.071085992088	3431.920321926823	3704.5855802008773
ENSDARG00000102929	3.383146534657475e-4	0.02418404103484182	0.6520533664221294	7	45992048	45993499	-1	protein_coding	C7H19orf12	zgc:101715 [Source:ZFIN;Acc:ZDB-GENE-040912-59]	27	36	50	48	46	49	64	63	64	71	29.75658728938982	33.876985167540795	41.641801394051754	48.207250945904924	42.25779704321413	51.5678068198031	54.18493038609487	62.40429843462413	71.77872568735839	69.52830457157343
ENSDARG00000104571	3.477378477389252e-4	0.02477771931155814	-0.4007981174810377	6	23931236	23939154	1	protein_coding	gadd45ab	growth arrest and DNA-damage-inducible, alpha, b [Source:ZFIN;Acc:ZDB-GENE-040704-60]	581	757	771	620	659	378	562	550	424	558	640.3176746346476	712.3577158841217	642.1165774962781	622.6769913846052	605.3888750321329	397.8087954670525	475.81141995289556	544.7994307784646	475.5340576787493	546.4337176188448
ENSDARG00000005774	3.6364573694293095e-4	0.025828171572613298	0.1292916014213965	6	59832786	59850404	1	protein_coding	ddx3xb	DEAD-box helicase 3 X-linked b [Source:ZFIN;Acc:ZDB-GENE-980526-150]	3147	3715	4106	3340	3815	3732	4409	3753	3315	3845	3468.2955629522135	3495.9166638170573	3419.62473047953	3354.421211652551	3504.641211301346	3927.572552071534	3732.8337198795666	3717.5132067483232	3717.9136820873914	3765.3004377140824
ENSDARG00000104225	3.6572815102914097e-4	0.025893085708644615	0.22223068158849021	3	48584684	48612078	-1	protein_coding	ndel1b	nudE neurodevelopment protein 1-like 1b [Source:NCBI gene;Acc:333957]	732	869	835	822	860	948	1001	858	824	991	806.734144290124	817.7527808498043	695.4180832806643	825.5491724486218	790.0370751557425	997.6792013300682	847.486176820015	849.8871120144048	924.1510932247392	970.4584483159052
ENSDARG00000102441	3.759717892604259e-4	0.026533550477742158	0.2803292393702553	24	34488316	34680956	-1	protein_coding	ctnna1	catenin (cadherin-associated protein), alpha 1 [Source:ZFIN;Acc:ZDB-GENE-991207-24]	818	940	1162	1057	1067	964	1496	1166	1145	1127	901.5143852859583	884.5657238191208	967.7554643977628	1061.563838537948	980.197161850206	1014.5176688630651	1266.5727477749674	1154.974793250345	1284.1662642503961	1103.6394260868065
ENSDARG00000068303	3.9136704414708903e-4	0.02753236094698252	1.782613031541175	18	39060687	39065115	1	protein_coding	zgc:171509	zgc:171509 [Source:ZFIN;Acc:ZDB-GENE-080219-48]	3	11	8	7	6	15	34	39	12	17	3.306287476598869	10.351301023415244	6.6626882230482805	7.030224096277801	5.511886570854017	15.786063312184623	28.7857442676129	38.63123236429113	13.458511066379698	16.647622221362653
ENSDARG00000031588	4.0260633431476073e-4	0.027986518898715226	0.7512812942752147	12	38929663	38974869	1	protein_coding	si:dkey-239b22.1	si:dkey-239b22.1 [Source:ZFIN;Acc:ZDB-GENE-131119-12]	1495	3058	2641	3349	2611	3288	5651	4635	3920	3867	1647.6332591717696	2877.6616845094377	2199.5199496338137	3363.460071204908	2398.5893060833064	3460.3050780308695	4784.36002518472	4591.173384833061	4396.446948350701	3786.8444194123163
ENSDARG00000094012	4.0298119729184487e-4	0.027986518898715226	0.5842062452316479	9	35077546	35081981	1	protein_coding	si:dkey-192g7.3	si:dkey-192g7.3 [Source:ZFIN;Acc:ZDB-GENE-070912-411]	65	57	105	92	68	107	132	108	102	108	71.63622865964216	53.63855984860626	87.44778292750868	92.3972309796511	62.4680478030122	112.60725162691698	111.75641892132066	106.97879731649851	114.39734406422743	105.76136470042155
ENSDARG00000034063	4.0311238251443957e-4	0.027986518898715226	0.7928277611130459	17	53349626	53353653	-1	protein_coding	unm_sa911	un-named sa911 [Source:ZFIN;Acc:ZDB-GENE-120727-3]	54	81	81	118	52	118	118	127	151	124	59.51317457877964	76.22321662696679	67.45971825836384	118.50949190868293	47.76968361406815	124.18369805585236	99.90346539936242	125.79914128884546	169.35293091861118	121.42971502640994
ENSDARG00000056557	4.0419273634958e-4	0.027986518898715226	0.1669836899393378	7	27802480	27820976	1	protein_coding	copb1	coatomer protein complex, subunit beta 1 [Source:NCBI gene;Acc:338138]	1083	1271	1582	1328	1470	1297	1757	1419	1358	1429	1193.5697790521917	1196.045781887343	1317.5465961077975	1333.733942836703	1350.4122098592343	1364.9682743935637	1487.5456670057606	1405.5825314084386	1523.0548356786358	1399.3795384898372
ENSDARG00000009001	4.042657327631748e-4	0.027986518898715226	0.3567675197147171	20	31217495	31231122	1	protein_coding	pdia6	protein disulfide isomerase family A, member 6 [Source:ZFIN;Acc:ZDB-GENE-030131-879]	467	408	556	465	473	548	682	519	578	593	514.6787505238906	383.939165232129	463.0568315018555	467.00774353845395	434.52039133565836	576.7175130051448	577.4081644268234	514.0925537709512	648.2516163639555	580.7082339569442
